Time,BAC,BDT,CLIFTON_COURT,FRK_FRANKSTRACT,GLCGS,GLE,MDM,MHO,MSD,MTB,OLD,ORCCF,PPT,RINDG,SJG,UNI,VIC,VNI,WDCUT
08Dec1998,11.229,0.193,4.273,5.446,1.623,1.070,13.589,6.582,0.058,32.383,2.682,2.466,8.486,4.746,0.481,0.349,32.528,6.509,11.717
09Dec1998,11.476,0.076,4.079,5.681,1.392,0.887,14.089,5.298,0.068,30.645,2.808,1.895,8.558,3.344,0.285,0.310,31.984,5.696,12.043
10Dec1998,11.748,0.078,3.830,5.873,1.155,0.743,14.544,5.619,0.071,29.819,2.479,1.624,8.571,2.123,0.219,0.310,31.532,5.142,12.306
11Dec1998,11.728,0.068,3.561,5.997,1.061,0.604,14.574,4.832,0.060,28.440,2.251,1.601,8.399,1.538,0.169,0.287,30.414,4.889,12.422
12Dec1998,11.722,0.055,3.321,6.053,0.852,0.455,14.496,4.178,0.052,27.156,1.774,1.425,8.178,1.163,0.143,0.254,29.289,4.561,12.468
13Dec1998,11.329,0.047,3.119,6.034,0.751,0.371,14.067,3.937,0.040,25.462,1.236,1.457,7.675,0.999,0.146,0.234,27.388,4.281,12.364
14Dec1998,11.548,0.037,2.965,5.973,0.535,0.353,14.024,3.264,0.034,22.612,1.007,1.011,7.489,0.865,0.121,0.228,26.582,4.147,12.313
15Dec1998,11.790,0.035,2.762,5.941,0.512,0.358,14.142,3.845,0.035,20.335,1.144,0.892,6.981,0.818,0.124,0.230,26.297,3.720,12.518
16Dec1998,11.597,0.037,2.547,5.870,0.577,0.352,13.958,3.928,0.037,19.688,1.063,1.162,6.403,0.801,0.128,0.233,24.849,3.783,12.590
17Dec1998,11.557,0.038,2.614,5.791,0.518,0.351,13.922,3.518,0.034,19.227,0.943,1.590,5.899,0.786,0.128,0.221,23.256,3.515,12.738
18Dec1998,9.752,0.032,3.477,5.583,2.185,0.318,12.279,4.603,0.028,19.007,1.067,4.611,5.136,0.791,0.151,0.217,18.230,3.523,11.746
19Dec1998,9.374,0.026,4.279,5.343,1.191,0.317,11.641,3.614,0.024,18.662,0.792,3.175,4.854,0.775,0.130,0.218,16.734,3.610,11.161
20Dec1998,9.964,0.021,4.075,5.203,0.978,0.338,11.740,3.845,0.016,17.827,0.882,1.974,4.730,0.734,0.137,0.219,17.387,3.604,11.481
21Dec1998,10.579,0.013,3.881,5.133,0.486,0.356,11.901,3.702,0.012,16.171,1.017,0.861,4.681,0.731,0.102,0.223,17.809,3.608,11.892
22Dec1998,11.118,0.012,3.746,5.088,0.464,0.354,12.218,3.876,0.014,16.187,1.082,0.574,4.456,0.733,0.097,0.218,18.424,3.743,12.322
23Dec1998,11.508,0.014,3.428,5.055,0.430,0.326,12.546,3.161,0.014,16.377,0.932,0.645,4.395,0.724,0.098,0.210,18.460,3.902,12.697
24Dec1998,11.259,0.013,2.946,5.034,0.412,0.322,12.384,3.425,0.012,16.343,0.977,0.813,4.341,0.699,0.099,0.212,18.003,3.910,12.740
25Dec1998,10.783,0.014,2.736,4.990,0.434,0.336,12.041,4.677,0.020,17.008,1.075,0.812,4.182,0.703,0.104,0.236,17.403,3.919,12.544
26Dec1998,10.443,0.023,2.695,4.907,0.519,0.372,11.764,5.441,0.024,18.084,1.050,0.847,4.050,0.752,0.150,0.263,17.051,4.038,12.290
27Dec1998,10.253,0.025,2.744,4.828,0.563,0.382,11.561,5.916,0.028,19.413,1.030,1.364,3.952,0.797,0.161,0.269,16.673,4.097,12.117
28Dec1998,9.706,0.025,2.874,4.728,0.877,0.378,11.026,6.731,0.009,20.333,1.034,1.588,3.828,0.835,0.174,0.267,15.745,4.135,11.648
29Dec1998,9.342,0.003,2.991,4.619,1.198,0.372,10.650,7.195,0.003,20.980,0.933,2.006,3.705,0.888,0.171,0.253,15.280,4.140,11.283
30Dec1998,8.906,0.002,3.166,4.490,1.104,0.377,10.241,7.127,0.001,21.219,0.829,1.973,3.587,0.950,0.159,0.253,14.722,4.176,10.891
31Dec1998,8.656,0.000,3.262,4.366,1.312,0.380,9.933,6.545,0.001,21.627,0.801,2.258,3.518,0.993,0.163,0.249,14.354,4.203,10.691
01Jan1999,8.791,0.003,3.245,4.284,1.551,0.391,9.809,6.210,0.005,21.971,0.846,2.553,3.553,0.969,0.159,0.247,14.371,4.188,10.810
02Jan1999,8.858,0.009,3.197,4.228,1.221,0.397,9.697,6.124,0.006,21.278,0.887,2.135,3.580,0.969,0.166,0.254,14.406,4.197,10.907
03Jan1999,8.726,0.007,3.292,4.171,0.785,0.401,9.510,6.090,0.005,20.406,0.906,1.452,3.571,0.990,0.181,0.258,14.182,4.278,10.846
04Jan1999,9.079,0.006,3.243,4.146,0.629,0.411,9.574,5.672,0.005,20.146,0.933,1.003,3.651,0.971,0.163,0.263,14.661,4.340,11.119
05Jan1999,9.696,0.006,3.153,4.160,0.573,0.413,9.873,5.456,0.004,19.972,0.979,0.719,3.718,0.969,0.164,0.269,15.578,4.385,11.573
06Jan1999,9.709,0.004,3.041,4.184,0.595,0.411,9.902,5.976,0.003,19.846,1.022,0.959,3.734,0.976,0.162,0.268,15.459,4.492,11.703
07Jan1999,9.385,0.003,3.036,4.185,0.827,0.406,9.682,5.978,0.002,20.077,0.992,1.654,3.752,0.996,0.149,0.272,14.886,4.581,11.558
08Jan1999,9.301,0.003,3.060,4.193,1.036,0.428,9.581,6.289,0.003,20.742,1.009,2.090,3.816,0.990,0.156,0.287,14.571,4.612,11.497
09Jan1999,9.241,0.005,3.084,4.206,1.416,0.451,9.476,7.113,0.004,21.387,1.059,2.646,3.872,0.974,0.165,0.305,14.282,4.630,11.430
10Jan1999,8.823,0.005,3.135,4.198,2.278,0.462,9.168,9.787,0.003,21.183,1.074,3.970,3.830,1.036,0.191,0.315,13.414,4.689,11.073
11Jan1999,8.158,0.004,3.287,4.149,3.337,0.469,8.711,10.901,0.004,20.293,0.959,5.613,3.738,1.123,0.206,0.315,12.234,4.768,10.464
12Jan1999,7.679,0.006,3.525,4.082,3.807,0.470,8.357,9.738,0.005,20.024,0.857,6.702,3.693,1.168,0.205,0.313,11.408,4.824,9.970
13Jan1999,7.262,0.007,3.628,4.030,4.499,0.478,8.075,9.427,0.005,20.850,0.862,7.988,3.704,1.147,0.219,0.303,10.770,4.801,9.568
14Jan1999,6.329,0.008,4.452,3.965,4.301,0.465,7.490,11.535,0.006,20.754,0.941,9.268,3.660,1.151,0.248,0.290,9.495,4.812,8.547
15Jan1999,5.435,0.012,5.667,3.861,3.851,0.485,6.822,15.406,0.013,18.549,0.965,7.749,3.522,1.253,0.298,0.305,8.296,4.917,7.108
16Jan1999,4.987,0.032,6.372,3.748,3.559,0.593,6.392,21.456,0.028,18.261,1.069,6.487,3.434,1.517,0.384,0.394,7.741,5.149,6.222
17Jan1999,4.832,0.050,6.710,3.664,3.016,0.701,6.214,20.635,0.036,22.689,1.289,5.994,3.492,1.900,0.393,0.409,7.729,5.576,5.987
18Jan1999,4.795,0.053,6.908,3.609,3.188,0.683,6.130,19.239,0.035,28.971,1.369,6.060,3.590,2.075,0.395,0.392,7.660,6.176,5.877
19Jan1999,5.129,0.335,7.087,3.616,3.660,1.935,6.634,33.653,0.273,47.293,4.116,6.316,3.915,2.582,1.665,1.396,9.620,7.513,6.406
20Jan1999,5.463,1.316,7.435,3.680,6.038,3.766,7.563,43.698,0.581,66.707,8.156,7.973,4.527,3.849,3.006,2.241,14.945,10.271,6.797
21Jan1999,5.913,1.543,8.112,3.807,7.323,5.085,8.650,33.959,0.588,78.178,9.969,9.419,5.655,4.499,3.142,2.314,22.453,12.352,7.345
22Jan1999,6.319,1.295,9.055,4.041,8.071,5.142,9.803,30.744,0.517,69.571,11.613,11.549,6.976,4.852,2.677,2.069,24.360,11.976,7.867
23Jan1999,6.304,1.121,10.477,4.321,8.638,4.578,11.165,24.916,0.467,66.438,11.103,11.709,7.900,4.176,2.389,1.899,24.481,10.449,7.818
24Jan1999,6.427,0.711,11.328,4.593,6.401,3.030,12.031,11.578,0.304,53.971,9.043,9.474,8.706,2.898,1.446,1.013,26.388,8.690,7.838
25Jan1999,6.193,0.237,12.222,4.883,4.238,1.206,11.861,4.010,0.143,31.883,4.469,8.441,8.413,1.920,0.507,0.440,18.453,7.301,7.331
26Jan1999,6.452,0.197,12.433,5.110,3.221,1.006,11.218,3.339,0.148,19.008,3.137,6.621,7.768,1.244,0.318,0.434,15.494,5.955,7.430
27Jan1999,7.122,0.379,12.311,5.287,2.809,1.415,10.855,4.312,0.342,16.269,5.060,4.660,7.052,0.876,0.480,0.692,15.244,4.809,8.336
28Jan1999,7.765,0.451,12.235,5.410,2.876,1.557,10.685,4.028,0.341,16.756,6.225,4.338,6.255,0.952,0.617,0.692,15.698,4.271,9.217
29Jan1999,8.144,0.405,12.105,5.433,2.869,1.424,10.463,3.786,0.301,15.108,5.896,4.786,5.585,1.061,0.561,0.620,15.477,4.078,9.706
30Jan1999,8.383,0.669,11.997,5.371,3.978,1.815,10.482,8.269,0.311,17.570,5.863,6.035,5.071,1.569,1.128,0.830,15.410,4.019,10.064
31Jan1999,8.466,0.755,12.009,5.243,4.632,2.278,10.522,9.834,0.333,33.290,6.357,7.332,4.735,2.230,1.439,0.949,16.537,4.285,10.249
01Feb1999,9.698,0.608,12.039,5.208,3.408,2.273,11.271,9.033,0.187,31.206,6.131,5.460,4.974,3.242,1.371,0.868,22.425,5.164,11.524
02Feb1999,10.392,0.626,12.122,5.248,4.076,2.403,11.883,10.799,0.248,38.364,6.292,7.255,5.135,3.706,1.381,0.935,24.141,6.686,12.368
03Feb1999,10.703,0.750,12.187,5.298,5.215,2.549,12.341,12.382,0.292,42.813,6.207,9.426,5.399,3.978,1.610,1.060,24.835,8.080,12.889
04Feb1999,10.720,0.444,12.377,5.352,5.480,2.247,12.480,9.339,0.195,44.196,5.966,10.877,5.805,3.718,1.005,0.808,23.619,8.973,13.137
05Feb1999,10.715,0.187,12.578,5.431,4.124,1.702,12.544,5.613,0.101,30.269,5.073,10.248,6.314,3.340,0.481,0.510,22.384,9.468,13.258
06Feb1999,10.376,0.053,12.861,5.541,4.199,1.203,12.481,5.195,0.017,23.681,3.837,10.703,6.690,2.569,0.243,0.365,19.020,9.680,12.861
07Feb1999,10.407,0.083,13.192,5.701,4.568,1.165,12.535,6.624,0.006,24.799,2.613,8.407,7.181,2.066,0.473,0.452,17.602,10.137,12.705
08Feb1999,11.803,0.545,13.396,6.041,4.687,2.081,13.361,12.289,0.090,38.251,4.050,8.085,8.217,2.535,1.390,0.921,21.618,12.939,13.824
09Feb1999,12.408,1.109,13.775,6.565,6.474,2.898,14.029,18.107,0.194,53.997,5.619,11.411,8.928,4.292,2.631,1.306,25.245,12.689,14.617
10Feb1999,15.241,0.954,13.983,7.149,4.692,3.144,16.156,12.107,0.172,48.532,6.109,6.364,10.167,6.082,2.514,1.173,41.232,10.127,17.053
11Feb1999,17.098,0.910,13.879,7.843,4.060,2.537,17.916,10.251,0.252,45.498,5.417,6.671,10.293,5.408,2.255,1.091,46.108,10.827,18.886
12Feb1999,17.976,0.799,13.633,8.456,3.472,2.047,19.285,7.783,0.222,38.715,4.567,6.283,10.243,3.605,1.875,0.916,45.689,12.457,20.041
13Feb1999,19.118,0.370,13.366,8.884,2.246,1.200,21.068,4.126,0.074,27.227,3.082,3.451,9.704,2.660,1.033,0.476,42.956,11.310,20.793
14Feb1999,20.702,0.047,12.585,9.190,1.086,0.597,23.334,1.653,0.013,13.125,1.714,1.672,8.397,1.322,0.211,0.198,35.696,9.325,21.540
15Feb1999,22.884,0.013,11.815,9.390,0.721,0.490,26.615,1.219,0.006,7.678,1.497,0.830,7.018,0.517,0.094,0.156,26.707,7.145,22.324
16Feb1999,23.856,0.019,11.471,9.555,0.686,0.459,28.934,1.157,0.021,7.077,1.489,0.749,5.615,0.424,0.078,0.161,24.361,5.267,23.094
17Feb1999,21.264,0.035,11.290,9.673,0.778,0.545,27.837,1.671,0.010,8.980,1.430,0.765,4.481,0.616,0.164,0.211,22.993,4.395,22.328
18Feb1999,16.043,0.115,11.064,9.815,0.945,0.719,24.952,1.973,0.095,10.776,1.781,0.933,4.145,0.933,0.255,0.309,19.201,4.572,19.851
19Feb1999,12.147,0.160,11.003,9.778,1.088,0.802,22.466,1.991,0.143,11.334,2.149,1.106,4.204,1.052,0.299,0.353,14.403,4.262,18.180
20Feb1999,10.544,0.082,10.861,9.592,1.007,0.697,20.282,1.903,0.025,11.762,1.840,1.044,4.168,1.155,0.269,0.255,11.993,4.140,17.055
21Feb1999,9.861,0.286,10.777,9.268,1.509,1.120,17.985,3.703,0.063,17.444,2.434,1.362,4.056,1.724,0.748,0.461,13.494,4.860,17.280
22Feb1999,9.200,0.376,10.725,9.041,1.776,1.184,15.992,3.460,0.156,19.221,2.739,1.778,4.446,2.233,0.824,0.503,16.276,5.818,17.091
23Feb1999,9.024,0.454,10.404,8.842,1.759,1.180,16.687,3.512,0.203,18.823,2.634,1.758,5.014,2.276,0.935,0.568,16.595,5.971,16.650
24Feb1999,9.826,0.409,9.622,8.629,1.728,1.190,17.986,3.372,0.151,18.387,2.486,1.745,5.372,2.339,0.897,0.515,18.862,6.417,16.220
25Feb1999,10.950,0.313,8.377,8.435,1.741,1.246,18.866,3.316,0.066,18.107,2.494,1.785,5.611,2.225,0.785,0.430,20.526,6.819,15.124
26Feb1999,11.409,0.088,7.782,8.426,1.356,0.854,19.224,1.679,0.043,12.209,2.410,1.518,5.785,1.645,0.256,0.232,19.182,6.656,14.915
27Feb1999,12.430,0.130,6.638,8.339,1.062,0.794,19.657,1.826,0.070,9.768,2.328,1.642,5.724,0.971,0.281,0.281,17.232,5.259,14.238
28Feb1999,13.310,0.135,5.963,8.113,1.038,0.763,19.944,1.881,0.073,10.888,2.259,2.227,5.324,1.011,0.299,0.289,17.269,4.607,14.360
01Mar1999,13.878,0.135,5.735,7.877,0.843,0.662,20.000,1.373,0.091,9.021,2.078,1.989,4.818,0.893,0.254,0.241,16.538,4.029,14.861
02Mar1999,14.108,0.225,5.721,7.611,0.824,0.725,19.821,1.580,0.174,8.390,2.197,2.945,4.247,0.856,0.360,0.332,15.663,3.393,15.170
03Mar1999,13.692,0.113,6.530,7.183,0.811,0.608,18.928,1.427,0.032,9.694,1.893,5.037,3.830,0.888,0.279,0.215,17.058,2.970,15.120
04Mar1999,13.927,0.079,6.911,6.792,0.673,0.634,18.391,1.382,0.079,9.064,2.072,3.206,3.486,0.822,0.154,0.221,16.259,2.572,15.327
05Mar1999,13.516,0.118,7.482,6.409,0.753,0.669,17.406,1.541,0.082,9.276,2.133,4.436,3.155,0.700,0.219,0.248,16.281,2.360,15.261
06Mar1999,12.206,0.103,8.445,5.925,1.083,0.622,15.510,1.589,0.070,9.773,1.906,6.499,2.943,0.755,0.207,0.241,16.973,2.333,14.560
07Mar1999,11.053,0.121,9.525,5.446,0.966,0.648,13.937,1.671,0.093,9.965,1.871,5.977,2.814,0.823,0.223,0.266,16.157,2.416,13.714
08Mar1999,9.915,0.084,10.445,5.042,1.329,0.677,12.635,1.742,0.068,10.147,1.815,5.948,2.726,0.937,0.186,0.253,14.994,2.509,12.809
09Mar1999,8.982,0.038,11.124,4.685,1.248,0.631,11.657,1.745,0.018,11.461,1.697,5.174,2.701,1.119,0.184,0.212,14.135,2.645,11.979
10Mar1999,8.776,0.314,11.013,4.445,1.096,0.748,11.250,2.241,0.347,12.410,2.326,4.507,2.743,1.147,0.390,0.498,13.912,2.935,11.751
11Mar1999,7.866,0.499,11.438,4.220,1.322,0.951,10.413,2.655,0.396,13.821,2.647,6.468,2.778,1.414,0.712,0.637,13.105,3.174,10.715
12Mar1999,7.327,0.505,11.374,4.036,1.286,0.924,10.131,2.690,0.396,14.324,2.793,5.724,2.886,1.733,0.726,0.634,13.058,3.441,10.053
13Mar1999,6.553,0.452,11.223,3.865,1.278,0.834,9.569,2.479,0.340,13.993,2.562,5.602,2.934,1.725,0.670,0.572,12.373,3.673,8.981
14Mar1999,5.629,0.334,10.763,3.680,1.343,0.715,8.781,2.183,0.236,13.026,2.117,5.879,2.906,1.495,0.531,0.458,11.431,3.615,7.670
15Mar1999,5.240,0.270,9.994,3.502,1.670,0.725,8.014,2.063,0.205,11.444,2.209,4.894,2.930,1.300,0.423,0.410,10.773,3.305,7.117
16Mar1999,5.108,0.199,9.413,3.371,1.151,0.682,7.538,1.940,0.139,11.194,2.049,4.034,3.006,1.096,0.346,0.345,10.178,3.178,7.056
17Mar1999,5.042,0.230,9.074,3.270,1.183,0.734,7.245,2.150,0.195,11.436,2.334,4.110,3.023,1.008,0.347,0.391,9.757,3.187,6.966
18Mar1999,4.905,0.245,8.898,3.185,1.300,0.779,7.002,2.505,0.180,12.478,2.374,4.186,2.990,0.922,0.399,0.400,9.425,3.319,6.678
19Mar1999,4.831,0.102,8.767,3.112,1.256,0.716,6.843,2.321,0.048,12.412,2.008,4.108,2.978,0.950,0.257,0.280,9.365,3.428,6.616
20Mar1999,4.855,0.045,8.726,3.075,1.228,0.668,6.708,2.301,0.047,11.625,2.071,3.056,3.061,1.004,0.145,0.243,9.159,3.507,6.844
21Mar1999,5.004,0.581,8.640,3.079,1.589,1.063,6.740,3.610,0.628,13.320,3.085,4.117,3.117,1.029,0.701,0.797,9.343,3.765,7.195
22Mar1999,5.009,0.763,8.625,3.101,2.514,1.332,6.647,3.565,0.531,17.795,3.488,4.235,3.167,1.183,1.126,0.855,9.701,4.323,7.151
23Mar1999,5.131,0.298,8.611,3.130,2.089,0.961,6.663,2.730,0.114,16.411,2.967,3.813,3.263,1.610,0.576,0.425,10.268,4.492,7.419
24Mar1999,5.139,0.301,8.625,3.178,1.807,0.807,6.644,2.921,0.337,14.473,2.584,4.129,3.377,1.920,0.410,0.517,9.612,4.471,7.425
25Mar1999,5.181,0.261,8.821,3.245,1.705,0.961,6.526,3.107,0.099,15.341,2.879,4.855,3.477,1.539,0.520,0.418,9.068,4.542,7.518
26Mar1999,5.678,0.619,8.881,3.360,1.742,1.180,6.728,4.337,0.707,16.263,3.941,4.142,3.719,1.392,0.706,0.884,9.790,4.706,8.330
27Mar1999,6.231,1.011,8.939,3.525,2.420,1.855,6.963,6.127,0.751,21.009,5.401,4.100,3.930,1.649,1.452,1.164,10.776,5.554,9.291
28Mar1999,6.265,0.969,9.289,3.712,3.420,1.882,6.982,7.862,0.735,24.170,6.404,6.081,4.117,1.716,1.376,1.148,10.399,6.394,9.266
29Mar1999,5.762,1.018,9.796,3.862,3.512,1.987,6.968,10.816,0.703,26.298,6.858,6.816,4.228,2.311,1.414,1.161,9.334,6.395,8.163
30Mar1999,5.416,0.840,9.736,3.933,3.369,1.787,6.922,9.251,0.500,29.654,5.366,5.877,4.275,2.629,1.269,0.976,9.618,5.979,7.354
31Mar1999,5.219,0.368,9.318,3.941,2.423,1.188,6.685,6.739,0.258,29.699,3.832,4.760,4.332,2.558,0.762,0.630,10.056,5.574,6.762
01Apr1999,5.304,0.630,8.664,3.946,1.644,0.895,6.702,4.467,0.432,23.772,3.002,3.977,4.552,2.413,0.829,0.614,10.577,5.150,6.755
02Apr1999,5.337,0.794,8.211,3.966,1.884,1.052,6.713,5.038,0.487,22.899,2.949,4.134,4.598,2.200,1.268,0.757,9.679,5.462,6.695
03Apr1999,5.377,0.762,7.945,3.988,2.113,1.056,6.753,5.133,0.484,24.564,3.000,4.714,4.662,1.852,1.193,0.761,9.526,5.867,6.692
04Apr1999,5.373,0.508,7.744,4.013,1.675,1.013,6.765,4.203,0.428,23.797,3.306,4.234,4.819,1.931,0.799,0.677,9.777,5.842,6.743
05Apr1999,5.032,0.551,7.741,4.019,2.035,0.837,6.674,4.942,0.347,19.773,3.084,4.460,4.684,2.007,0.771,0.615,8.681,5.545,6.061
06Apr1999,5.009,0.309,7.485,4.005,1.743,0.832,6.626,4.757,0.180,18.956,2.549,3.380,4.737,1.893,0.608,0.535,8.629,5.302,5.937
07Apr1999,5.183,0.535,7.134,4.010,1.865,0.923,6.716,5.664,0.509,19.466,3.059,3.408,4.824,1.719,0.655,0.776,9.048,4.875,6.140
08Apr1999,5.351,0.708,6.985,4.035,1.654,1.248,6.661,5.117,0.712,21.149,3.438,3.485,4.874,1.709,0.920,0.975,9.069,5.017,6.356
09Apr1999,5.469,0.518,6.896,4.082,1.539,1.202,6.762,4.243,0.259,20.808,3.512,3.628,5.003,1.532,0.782,0.725,9.821,4.978,6.711
10Apr1999,5.372,0.611,7.190,4.151,1.522,1.092,6.800,4.894,0.749,19.544,4.067,4.416,4.919,1.677,0.595,0.970,8.569,4.771,6.294
11Apr1999,5.131,0.578,7.429,4.167,1.887,1.169,6.756,4.688,0.262,20.388,3.111,4.417,4.558,1.606,0.939,0.677,8.518,5.167,5.921
12Apr1999,5.294,0.122,7.069,4.159,1.260,0.550,6.680,2.595,0.047,19.465,2.041,3.767,4.605,1.475,0.369,0.284,9.045,4.758,6.060
13Apr1999,5.624,0.745,6.903,4.178,1.034,1.011,6.640,4.022,0.861,20.313,2.850,3.035,4.622,1.778,0.727,0.983,9.619,4.926,6.687
14Apr1999,5.915,1.224,6.920,4.211,1.779,1.599,6.745,5.642,0.949,22.202,3.917,2.775,4.554,1.559,1.629,1.321,10.237,5.379,7.209
15Apr1999,5.986,1.146,7.049,4.237,2.114,1.486,6.849,5.391,0.867,23.336,3.663,4.415,4.494,1.607,1.550,1.236,10.050,5.629,7.375
16Apr1999,5.862,1.137,7.471,4.237,2.638,1.450,6.902,6.000,0.866,23.446,3.560,5.009,4.471,2.290,1.515,1.227,9.628,5.679,7.202
17Apr1999,5.828,1.087,7.867,4.223,2.626,1.402,6.942,5.987,0.798,23.720,3.342,4.518,4.498,2.503,1.486,1.168,9.694,5.721,7.145
18Apr1999,6.069,0.969,7.960,4.217,2.386,1.271,7.043,5.420,0.704,23.035,3.092,3.652,4.580,2.416,1.335,1.054,10.664,5.705,7.517
19Apr1999,6.847,0.803,7.914,4.242,1.665,1.110,7.373,4.218,0.572,20.901,2.804,2.575,4.724,2.286,1.126,0.890,12.992,5.549,8.527
20Apr1999,7.512,0.668,7.521,4.295,1.244,0.948,7.707,3.602,0.491,17.709,2.693,1.653,4.794,2.097,0.926,0.762,14.455,5.315,9.335
21Apr1999,7.940,0.591,7.062,4.348,1.085,0.851,7.994,3.180,0.436,16.085,2.509,1.697,4.818,1.847,0.821,0.687,14.672,5.037,9.786
22Apr1999,8.425,0.625,6.480,4.405,1.058,0.852,8.368,2.842,0.502,15.677,2.502,1.998,4.816,1.656,0.834,0.742,14.560,4.751,10.292
23Apr1999,9.321,0.656,6.004,4.496,1.128,0.916,9.034,2.944,0.493,15.556,2.719,1.804,4.837,1.573,0.901,0.756,15.721,4.547,11.084
24Apr1999,9.158,0.667,5.395,4.553,1.276,0.902,9.111,3.202,0.516,16.194,2.529,2.267,4.638,1.522,0.905,0.771,15.707,4.528,11.153
25Apr1999,9.404,0.632,4.923,4.593,1.191,0.879,9.355,2.920,0.466,15.687,2.291,2.025,4.539,1.546,0.880,0.723,15.942,4.603,11.338
26Apr1999,9.972,0.569,4.616,4.656,1.094,0.813,9.811,2.795,0.427,14.277,2.303,1.660,4.433,1.501,0.792,0.665,16.443,4.597,11.727
27Apr1999,10.235,0.510,4.250,4.716,0.971,0.753,10.065,2.688,0.377,13.741,2.202,1.368,4.309,1.421,0.721,0.604,16.476,4.668,12.028
28Apr1999,10.225,0.475,3.982,4.742,0.918,0.704,10.097,2.739,0.361,13.442,1.952,1.434,4.193,1.356,0.662,0.576,16.019,4.639,12.066
29Apr1999,10.462,0.550,3.811,4.776,0.889,0.763,10.333,2.766,0.441,13.402,2.144,1.211,4.117,1.302,0.725,0.652,16.069,4.565,12.287
30Apr1999,10.436,0.610,3.710,4.780,1.056,0.824,10.403,2.687,0.469,14.663,2.051,1.537,4.031,1.302,0.826,0.702,16.019,4.561,12.324
01May1999,10.626,0.673,3.575,4.793,1.191,0.864,10.603,2.702,0.523,14.797,2.125,1.879,3.994,1.391,0.913,0.756,16.168,4.650,12.499
02May1999,10.273,0.684,3.567,4.805,1.342,0.896,10.362,2.802,0.507,15.888,2.187,2.697,3.952,1.554,0.962,0.758,15.841,4.900,12.429
03May1999,10.252,0.385,3.574,4.799,1.428,0.680,10.293,1.860,0.256,15.040,1.702,2.885,3.910,1.549,0.615,0.476,15.682,4.881,12.314
04May1999,10.753,1.062,3.492,4.817,1.085,1.127,10.685,3.289,1.098,12.796,2.557,2.456,3.923,1.813,1.197,1.247,15.889,4.697,12.654
05May1999,11.619,1.561,3.559,4.882,1.983,1.870,11.488,4.566,1.206,22.236,4.334,1.914,3.957,2.137,2.099,1.632,17.344,4.913,13.321
06May1999,11.371,1.419,3.725,4.931,2.036,1.706,11.576,4.290,1.086,27.104,4.311,2.338,4.017,2.783,1.926,1.478,18.618,5.573,13.567
07May1999,11.913,1.213,3.834,4.985,1.789,1.497,12.100,3.698,0.925,25.601,3.882,1.930,4.139,3.276,1.647,1.269,20.287,5.857,14.004
08May1999,12.330,1.027,3.799,5.067,1.565,1.303,12.643,3.571,0.739,22.467,3.660,1.698,4.291,3.072,1.443,1.092,21.629,6.082,14.498
09May1999,12.550,0.908,3.779,5.152,1.386,1.156,12.957,3.650,0.678,22.349,3.361,1.537,4.438,2.687,1.282,0.989,22.218,6.206,14.764
10May1999,12.419,0.821,3.751,5.223,1.267,1.052,12.945,3.394,0.604,21.819,2.842,1.459,4.589,2.447,1.171,0.895,22.302,6.398,14.800
11May1999,12.553,0.850,3.778,5.281,1.201,1.055,13.098,3.587,0.664,20.716,2.618,1.463,4.732,2.238,1.161,0.944,22.337,6.392,14.781
12May1999,12.632,0.859,3.658,5.349,1.278,1.094,13.263,3.898,0.638,20.676,2.697,1.637,4.846,2.022,1.206,0.939,22.713,6.592,14.936
13May1999,12.349,0.739,3.610,5.393,1.300,0.970,12.940,3.608,0.526,20.157,2.474,2.307,4.902,1.956,1.070,0.809,21.865,6.584,14.761
14May1999,12.514,0.670,3.675,5.447,1.236,0.866,12.967,3.223,0.506,18.153,2.279,2.362,4.942,1.963,0.939,0.749,21.550,6.434,14.781
15May1999,12.562,0.654,3.803,5.491,1.462,0.847,12.900,2.828,0.492,17.141,2.139,2.775,4.933,1.819,0.916,0.727,20.694,6.259,14.780
16May1999,12.859,0.732,3.709,5.558,1.469,0.918,13.105,3.044,0.583,16.324,2.328,2.451,4.921,1.676,0.974,0.816,20.319,6.102,15.034
17May1999,12.944,0.867,3.636,5.618,1.487,1.071,13.198,4.072,0.687,17.771,2.579,2.360,4.900,1.657,1.142,0.955,20.143,6.212,15.192
18May1999,12.549,0.993,3.630,5.663,2.789,1.222,12.768,5.155,0.765,19.282,2.986,4.540,4.886,1.738,1.297,1.077,19.545,6.311,15.045
19May1999,12.013,1.104,4.007,5.692,3.585,1.332,12.191,5.310,0.803,20.914,3.545,6.018,4.893,1.876,1.413,1.150,18.669,6.499,14.727
20May1999,10.718,1.137,5.411,5.682,4.460,1.371,11.180,5.531,0.801,22.463,3.863,7.391,4.933,2.010,1.435,1.165,16.871,6.759,14.079
21May1999,10.502,1.233,6.052,5.671,4.800,1.468,10.799,6.064,0.999,24.513,4.190,8.446,4.999,2.219,1.535,1.349,16.170,6.620,13.539
22May1999,9.735,1.407,7.101,5.648,3.694,1.665,10.356,7.190,1.021,26.771,4.212,7.382,5.040,2.409,1.827,1.459,15.282,6.858,12.831
23May1999,9.144,1.407,8.498,5.611,2.718,1.634,9.856,7.346,1.046,29.565,4.027,7.301,5.107,2.467,1.883,1.456,14.028,7.207,11.982
24May1999,9.234,1.441,8.965,5.592,3.460,1.711,9.826,7.498,1.099,31.543,3.999,6.214,5.232,2.561,1.921,1.538,14.474,7.149,11.806
