Time,BAC,BDT,CLIFTON_COURT,FRK_FRANKSTRACT,GLCGS,GLE,MDM,MHO,MSD,MTB,OLD,ORCCF,PPT,RINDG,SJG,UNI,VIC,VNI,WDCUT
21Sep2001,0.327,0.000,2.631,0.208,1.121,0.093,4.590,0.000,0.0000,0.256,1.165,2.646,0.766,20.089,0.003,0.000,4.539,1.673,0.318
22Sep2001,0.332,0.000,2.633,0.211,1.202,0.111,4.524,0.000,0.0000,0.273,1.173,2.598,0.758,19.847,0.002,0.000,4.516,1.608,0.324
23Sep2001,0.339,0.000,2.636,0.213,1.255,0.112,4.475,0.000,0.0000,0.268,1.190,2.588,0.755,19.587,0.001,0.000,4.414,1.511,0.330
24Sep2001,0.346,0.000,2.641,0.215,1.365,0.092,4.471,0.000,0.0000,0.244,1.203,2.506,0.763,19.373,0.000,0.000,4.366,1.439,0.336
25Sep2001,0.355,0.000,2.633,0.217,1.157,0.087,4.549,0.000,0.0000,0.174,1.211,2.582,0.779,19.111,0.000,0.000,4.336,1.443,0.344
26Sep2001,0.360,0.000,2.624,0.220,1.228,0.072,4.565,0.000,0.0000,0.127,1.221,2.554,0.794,18.610,0.000,0.000,4.371,1.480,0.354
27Sep2001,0.362,0.000,2.621,0.222,1.248,0.058,4.465,0.000,0.0000,0.153,1.228,2.519,0.773,17.900,0.000,0.000,4.430,1.483,0.358
28Sep2001,0.364,0.000,2.611,0.223,1.081,0.041,4.480,0.000,0.0000,0.103,1.231,2.634,0.752,17.148,0.000,0.000,4.322,1.530,0.360
29Sep2001,0.357,0.000,2.576,0.226,1.129,0.041,4.426,0.000,0.0000,0.072,1.236,2.609,0.776,16.335,0.000,0.000,4.272,1.719,0.358
30Sep2001,0.352,0.000,2.560,0.229,1.156,0.039,4.324,0.000,0.0000,0.072,1.239,2.539,0.756,15.565,0.000,0.000,4.254,1.988,0.353
01Oct2001,0.348,0.000,2.536,0.230,1.213,0.033,4.231,0.000,0.0000,0.095,1.233,2.453,0.734,14.838,0.000,0.000,4.175,2.125,0.350
02Oct2001,0.344,0.000,2.509,0.231,1.089,0.031,4.154,0.000,0.0000,0.103,1.241,2.469,0.736,14.291,0.000,0.000,4.093,2.166,0.346
03Oct2001,0.344,0.000,2.470,0.232,1.087,0.046,4.094,0.000,0.0000,0.145,1.258,2.384,0.745,13.994,0.000,0.000,4.054,2.205,0.343
04Oct2001,0.351,0.000,2.439,0.234,1.020,0.070,3.997,0.000,0.0000,0.159,1.272,2.346,0.781,13.852,0.000,0.000,3.988,2.256,0.344
05Oct2001,0.355,0.000,2.417,0.239,1.147,0.081,3.896,0.000,0.0000,0.225,1.291,2.343,0.806,13.896,0.000,0.000,3.941,2.403,0.347
06Oct2001,0.390,0.000,2.409,0.247,1.311,0.080,3.777,0.000,0.0000,0.241,1.328,2.339,0.919,14.090,0.000,0.000,3.819,2.565,0.363
07Oct2001,0.426,0.000,2.402,0.259,1.340,0.150,3.709,0.000,0.0000,0.238,1.411,2.350,1.064,14.174,0.000,0.000,3.687,2.818,0.387
08Oct2001,0.459,0.000,2.399,0.275,1.547,0.243,3.676,0.000,0.0000,0.336,1.492,2.324,1.174,12.842,0.000,0.000,3.600,3.076,0.415
09Oct2001,0.512,0.000,2.380,0.293,1.270,0.290,3.687,0.000,0.0000,0.356,1.552,2.241,1.270,10.784,0.000,0.000,3.570,3.439,0.454
10Oct2001,0.554,0.000,2.354,0.312,1.454,0.275,3.750,0.000,0.0000,0.358,1.593,2.260,1.370,9.069,0.000,0.000,3.565,3.510,0.494
11Oct2001,0.565,0.000,2.329,0.331,1.558,0.310,3.836,0.000,0.0000,0.355,1.649,2.208,1.478,7.785,0.000,0.000,3.635,3.485,0.523
12Oct2001,0.591,0.000,2.322,0.351,1.566,0.359,3.986,0.000,0.0000,0.376,1.737,2.223,1.650,6.472,0.000,0.000,3.661,3.574,0.547
13Oct2001,0.618,0.000,2.315,0.377,1.625,0.413,4.027,0.000,0.0000,0.336,1.837,2.289,1.753,5.115,0.000,0.000,3.796,3.636,0.572
14Oct2001,0.657,0.000,2.321,0.403,1.632,0.437,3.991,0.000,0.0000,0.415,1.911,2.409,1.767,3.992,0.000,0.000,3.895,3.602,0.604
15Oct2001,0.675,0.000,2.331,0.430,1.646,0.428,3.900,0.000,0.0000,0.398,1.941,2.491,1.805,3.055,0.000,0.000,3.879,3.671,0.633
16Oct2001,0.706,0.000,2.332,0.454,1.797,0.439,3.824,0.000,0.0000,0.442,1.935,2.398,1.844,2.486,0.000,0.000,3.839,3.748,0.659
17Oct2001,0.740,0.000,2.339,0.477,1.752,0.484,3.749,0.000,0.0000,0.434,1.911,2.418,1.897,2.294,0.000,0.000,3.750,3.859,0.691
18Oct2001,0.785,0.000,2.344,0.502,1.708,0.503,3.658,0.000,0.0000,0.433,1.898,2.397,1.975,2.547,0.000,0.000,3.700,3.975,0.729
19Oct2001,0.831,0.000,2.348,0.528,1.728,0.504,3.564,0.000,0.0000,0.432,1.909,2.398,2.055,2.858,0.000,0.000,3.582,4.083,0.769
20Oct2001,0.887,0.000,2.350,0.556,1.683,0.464,3.467,0.000,0.0000,0.407,1.938,2.352,2.163,3.010,0.000,0.000,3.500,4.234,0.818
21Oct2001,0.912,0.000,2.350,0.589,1.713,0.375,3.389,0.000,0.0000,0.341,1.971,2.331,2.257,2.994,0.000,0.000,3.402,4.433,0.852
22Oct2001,0.953,0.000,2.347,0.631,1.606,0.339,3.311,0.000,0.0000,0.201,2.004,2.286,2.441,2.783,0.000,0.000,3.312,4.655,0.887
23Oct2001,1.002,0.000,2.347,0.682,1.315,0.291,3.246,0.000,0.0000,0.078,2.031,2.163,2.660,2.363,0.000,0.000,3.196,5.089,0.927
24Oct2001,1.045,0.000,2.343,0.749,1.323,0.248,3.204,0.000,0.0000,0.027,2.056,2.098,2.943,1.980,0.000,0.000,3.092,5.365,0.962
25Oct2001,1.093,0.000,2.334,0.826,1.303,0.191,3.184,0.000,0.0000,0.016,2.069,2.120,3.047,1.813,0.000,0.000,3.043,5.908,0.998
26Oct2001,1.162,0.000,2.327,0.904,1.262,0.131,3.158,0.000,0.0000,0.019,2.076,2.064,3.065,1.788,0.000,0.000,3.026,6.338,1.049
27Oct2001,1.226,0.000,2.318,0.971,1.166,0.104,3.130,0.000,0.0000,0.028,2.088,2.031,3.104,1.790,0.000,0.000,2.993,6.136,1.107
28Oct2001,1.285,0.000,2.315,1.028,1.190,0.118,3.095,0.000,0.0000,0.031,2.106,2.075,3.198,1.741,0.000,0.000,2.944,5.809,1.157
29Oct2001,1.330,0.000,2.308,1.095,1.114,0.122,3.067,0.000,0.0000,0.019,2.120,2.156,3.299,1.686,0.000,0.000,2.923,5.760,1.208
30Oct2001,1.406,0.000,2.302,1.168,1.226,0.144,3.011,0.000,0.0000,0.059,2.130,2.171,3.254,1.643,0.000,0.000,2.942,5.726,1.280
31Oct2001,1.470,0.000,2.296,1.232,1.039,0.167,2.968,0.000,0.0000,0.046,2.139,2.226,3.256,1.917,0.000,0.000,2.891,5.959,1.354
01Nov2001,1.555,0.000,2.278,1.290,1.206,0.279,2.913,0.000,0.0000,0.175,2.147,2.249,3.169,2.329,0.000,0.000,2.891,6.459,1.438
02Nov2001,1.630,0.000,2.271,1.329,1.279,0.241,2.890,0.000,0.0000,0.529,2.153,2.224,3.070,2.585,0.000,0.000,2.878,6.845,1.526
03Nov2001,1.690,0.000,2.270,1.348,1.169,0.221,2.887,0.000,0.0000,0.860,2.156,2.247,2.991,2.857,0.000,0.000,2.862,6.874,1.599
04Nov2001,1.726,0.000,2.272,1.355,1.222,0.235,2.895,0.000,0.0000,1.146,2.153,2.232,2.911,3.001,0.000,0.000,2.867,6.714,1.657
05Nov2001,1.745,0.000,2.276,1.352,1.305,0.270,2.920,0.001,0.0000,1.434,2.141,2.283,2.856,3.116,0.000,0.000,2.878,6.763,1.695
06Nov2001,1.736,0.000,2.279,1.345,1.323,0.126,2.979,0.004,0.0000,1.817,2.135,2.321,2.854,3.367,0.000,0.000,2.916,6.436,1.719
07Nov2001,1.739,0.000,2.286,1.352,1.279,0.084,3.025,0.001,0.0000,1.809,2.124,2.278,3.109,3.652,0.000,0.000,2.947,6.518,1.718
08Nov2001,1.744,0.000,2.294,1.384,1.381,0.114,3.075,0.000,0.0000,1.706,2.104,2.320,3.311,3.864,0.000,0.000,2.985,7.847,1.717
09Nov2001,1.765,0.000,2.306,1.428,1.380,0.109,3.121,0.000,0.0000,1.726,2.079,2.371,3.391,3.920,0.000,0.000,3.040,9.450,1.729
10Nov2001,1.792,0.000,2.321,1.463,1.402,0.072,3.183,0.000,0.0000,1.831,2.058,2.426,3.437,3.972,0.000,0.000,3.093,10.354,1.751
11Nov2001,1.821,0.000,2.348,1.475,1.317,0.049,3.277,0.002,0.0000,2.011,2.044,2.458,3.339,4.102,0.000,0.000,3.160,10.584,1.783
12Nov2001,1.825,0.000,2.385,1.463,1.124,0.057,3.399,0.005,0.0000,2.154,2.027,2.248,3.266,4.278,0.000,0.000,3.256,10.052,1.805
13Nov2001,1.822,0.000,2.415,1.452,1.248,0.322,3.505,0.058,0.0000,2.455,1.977,2.148,3.520,4.449,0.000,0.000,3.351,9.403,1.802
14Nov2001,1.833,0.000,2.453,1.464,1.082,0.310,3.610,0.199,0.0000,2.581,2.031,2.343,3.808,4.494,0.000,0.000,3.438,9.247,1.808
15Nov2001,1.862,0.000,2.508,1.487,1.503,0.064,3.761,0.365,0.0000,2.783,1.371,2.370,3.791,4.409,0.000,0.000,3.586,9.190,1.824
16Nov2001,1.909,0.000,2.568,1.502,1.629,0.012,3.954,0.582,0.0000,3.085,0.296,2.455,3.721,4.463,0.000,0.000,3.758,8.749,1.858
17Nov2001,2.007,0.000,2.626,1.518,1.200,0.007,4.105,0.676,0.0000,3.230,0.095,2.487,3.827,4.698,0.000,0.000,3.917,8.460,1.926
18Nov2001,2.040,0.000,2.737,1.530,1.666,0.006,4.322,1.063,0.0000,3.525,0.062,2.495,3.724,4.828,0.000,0.000,4.150,8.346,1.989
19Nov2001,2.099,0.000,2.818,1.534,1.752,0.005,4.445,1.452,0.0000,3.847,0.047,2.676,3.616,4.824,0.000,0.000,4.305,7.702,2.042
20Nov2001,2.098,0.000,2.896,1.535,2.034,0.003,4.585,1.627,0.0000,4.108,0.039,2.772,3.521,4.888,0.000,0.000,4.454,7.126,2.066
21Nov2001,2.055,0.000,2.998,1.527,2.239,0.003,4.710,1.990,0.0000,4.301,0.038,2.837,3.289,5.057,0.000,0.000,4.589,6.778,2.063
22Nov2001,2.001,0.000,3.079,1.502,2.282,0.002,4.798,1.773,0.0000,4.429,0.033,3.040,3.178,5.236,0.000,0.000,4.690,7.007,2.043
23Nov2001,1.951,0.000,3.149,1.483,2.030,0.002,4.829,1.550,0.0000,4.486,0.027,2.902,3.310,5.370,0.000,0.000,4.758,6.799,2.004
24Nov2001,1.873,0.000,3.232,1.439,2.215,0.001,4.835,2.192,0.0000,4.580,0.032,3.230,2.735,5.248,0.000,0.000,4.810,6.153,1.954
25Nov2001,1.766,0.000,3.300,1.382,1.738,0.001,4.813,1.821,0.0000,4.465,0.017,2.994,2.770,5.262,0.000,0.000,4.804,5.490,1.880
26Nov2001,1.732,0.000,3.332,1.340,1.046,0.000,4.746,0.575,0.0000,4.247,0.016,2.723,2.726,5.417,0.000,0.000,4.776,4.391,1.798
27Nov2001,1.702,0.000,3.344,1.298,0.969,0.000,4.759,0.268,0.0000,4.055,0.013,2.879,2.513,5.376,0.000,0.000,4.704,3.552,1.747
28Nov2001,1.640,0.000,3.328,1.243,1.023,0.000,4.652,0.261,0.0000,3.979,0.011,2.838,2.137,5.489,0.002,0.000,4.711,3.038,1.692
29Nov2001,1.560,0.000,3.290,1.163,1.494,0.000,4.467,0.312,0.0000,4.022,0.006,2.560,1.671,5.605,0.012,0.000,4.606,2.834,1.612
30Nov2001,1.647,0.000,3.205,1.114,1.107,0.000,4.303,0.036,0.0000,3.450,0.004,1.975,1.970,6.320,0.004,0.000,4.473,2.540,1.662
01Dec2001,1.697,0.000,3.071,1.141,1.400,0.000,4.195,0.012,0.0000,2.802,0.007,2.219,3.583,7.200,0.013,0.000,4.286,2.913,1.740
02Dec2001,1.773,0.000,2.942,1.293,1.727,0.000,4.055,0.001,0.0000,1.959,0.006,2.340,3.517,7.447,0.017,0.000,4.041,6.516,1.788
03Dec2001,1.990,0.000,2.843,1.449,0.524,0.000,3.860,0.000,0.0000,0.232,0.008,1.173,3.697,8.187,0.000,0.000,3.360,10.299,1.860
04Dec2001,2.156,0.000,2.609,1.640,0.744,0.000,3.760,0.000,0.0000,0.098,0.032,1.239,4.616,8.268,0.000,0.000,2.704,11.041,1.966
05Dec2001,2.209,0.000,2.406,1.865,0.897,0.000,3.746,0.000,0.0000,0.092,0.050,1.783,5.062,7.373,0.000,0.000,2.812,8.507,2.045
06Dec2001,2.317,0.000,2.324,2.070,0.514,0.000,3.758,0.000,0.0000,0.051,0.041,1.928,5.101,6.713,0.000,0.000,3.070,7.588,2.107
07Dec2001,2.558,0.000,2.438,2.228,0.462,0.000,3.888,0.000,0.0000,0.227,0.026,2.114,4.951,6.457,0.000,0.000,3.215,6.518,2.289
08Dec2001,2.771,0.000,2.647,2.301,0.577,0.000,4.379,0.000,0.0000,0.923,0.013,2.391,4.458,6.491,0.000,0.000,3.778,5.823,2.560
09Dec2001,2.818,0.000,2.926,2.264,0.925,0.000,5.025,0.002,0.0000,2.496,0.005,2.639,3.729,6.593,0.002,0.000,4.542,5.216,2.762
10Dec2001,2.687,0.000,3.217,2.173,1.491,0.000,5.381,0.047,0.0000,3.471,0.003,2.890,3.289,6.712,0.005,0.000,5.111,4.222,2.750
11Dec2001,2.505,0.000,3.540,2.059,1.064,0.000,5.453,0.231,0.0000,4.172,0.003,3.324,2.864,6.851,0.009,0.000,5.406,3.531,2.623
12Dec2001,2.298,0.000,3.749,1.923,0.954,0.000,5.343,0.616,0.0000,4.772,0.002,3.513,2.416,6.958,0.018,0.000,5.429,3.269,2.442
13Dec2001,2.122,0.000,3.833,1.787,1.082,0.000,5.136,1.082,0.0000,5.021,0.001,3.280,2.132,7.116,0.031,0.000,5.285,3.141,2.257
14Dec2001,1.933,0.000,3.799,1.639,1.123,0.000,4.814,0.883,0.0000,4.977,0.001,3.068,1.758,7.193,0.084,0.000,5.017,3.120,2.065
15Dec2001,1.852,0.000,3.633,1.524,0.838,0.000,4.523,0.329,0.0000,4.424,0.001,2.768,1.762,7.345,0.050,0.000,4.706,3.053,1.947
16Dec2001,1.721,0.000,3.435,1.419,0.710,0.000,4.266,0.169,0.0000,3.782,0.001,2.651,1.660,7.492,0.059,0.000,4.415,3.296,1.813
17Dec2001,1.558,0.000,3.232,1.316,0.891,0.000,3.981,0.141,0.0000,3.395,0.001,2.477,1.528,7.438,0.114,0.000,4.115,3.781,1.659
18Dec2001,1.518,0.000,3.061,1.235,0.483,0.000,3.700,0.058,0.0000,2.707,0.001,2.143,1.584,7.364,0.069,0.000,3.832,4.297,1.587
19Dec2001,1.377,0.000,2.832,1.168,0.878,0.000,3.564,0.056,0.0000,2.451,0.001,2.121,1.628,7.333,0.066,0.000,3.592,5.412,1.463
20Dec2001,1.275,0.000,2.670,1.107,0.867,0.000,3.393,0.201,0.0000,2.825,0.001,1.984,1.581,7.287,0.227,0.000,3.460,6.264,1.339
21Dec2001,1.211,0.000,2.528,1.063,0.331,0.000,3.182,0.141,0.0000,2.666,0.000,1.754,1.729,7.006,0.083,0.000,3.289,6.558,1.262
22Dec2001,1.198,0.000,2.411,1.045,0.352,0.000,3.154,0.044,0.0000,1.762,0.001,1.730,2.195,7.147,0.036,0.000,3.120,8.718,1.224
23Dec2001,1.197,0.000,2.301,1.068,0.212,0.000,3.077,0.013,0.0000,0.897,0.001,1.621,2.631,7.109,0.010,0.000,3.017,10.401,1.204
24Dec2001,1.272,0.000,2.228,1.152,0.650,0.000,3.107,0.004,0.0000,0.459,0.001,1.753,3.151,6.914,0.005,0.000,3.033,12.898,1.212
25Dec2001,1.516,0.000,2.175,1.272,0.544,0.000,3.262,0.001,0.0000,0.355,0.001,1.892,3.643,6.930,0.007,0.000,3.038,13.693,1.339
26Dec2001,1.869,0.000,2.215,1.373,0.619,0.000,3.557,0.000,0.0000,0.677,0.000,2.018,3.771,7.057,0.016,0.000,3.291,13.004,1.640
27Dec2001,2.068,0.000,2.377,1.407,0.700,0.000,4.003,0.001,0.0000,1.300,0.000,2.271,3.523,7.144,0.039,0.000,3.664,11.626,1.936
28Dec2001,2.051,0.000,2.599,1.379,0.842,0.000,4.413,0.010,0.0000,2.118,0.000,2.440,3.117,6.863,0.101,0.000,4.117,10.426,2.040
29Dec2001,1.942,0.000,2.790,1.320,0.771,0.000,4.640,0.000,0.0000,1.327,0.000,2.425,2.839,6.514,0.125,0.000,4.308,8.931,1.968
30Dec2001,1.913,0.000,2.811,1.278,0.560,0.000,4.650,0.000,0.0000,0.103,0.001,2.066,3.390,6.786,0.012,0.000,4.111,8.532,1.899
31Dec2001,1.908,0.000,2.717,1.298,0.465,0.000,4.620,0.000,0.0000,0.012,0.001,1.763,4.239,7.836,0.000,0.000,3.905,10.313,1.841
01Jan2002,2.024,0.000,2.510,1.437,0.320,0.000,4.582,0.000,0.0000,0.003,0.000,1.675,5.958,5.951,0.000,0.000,3.539,14.306,1.864
02Jan2002,2.300,0.000,2.423,1.748,0.415,0.000,4.637,0.000,0.0000,0.002,0.000,1.657,6.996,3.030,0.000,0.000,3.562,17.745,1.992
03Jan2002,2.733,0.000,2.387,2.198,0.367,0.000,4.786,0.000,0.0000,0.004,0.000,1.690,8.525,2.123,0.000,0.000,3.543,19.967,2.226
04Jan2002,3.342,0.000,2.475,2.855,0.270,0.000,5.031,0.000,0.0000,0.001,0.000,1.891,10.268,1.936,0.000,0.000,3.883,21.872,2.672
05Jan2002,3.930,0.000,2.550,3.705,0.569,0.000,5.159,0.000,0.0000,0.033,0.000,1.597,10.972,1.796,0.000,0.000,3.608,20.153,3.143
06Jan2002,4.392,0.000,2.550,4.484,0.693,0.000,5.180,0.000,0.0000,0.104,0.000,1.409,11.282,1.557,0.000,0.000,3.617,16.818,3.404
07Jan2002,4.954,0.000,2.594,5.105,0.881,0.000,5.253,0.000,0.0000,0.278,0.000,1.665,11.146,1.592,0.000,0.000,3.990,14.899,3.827
08Jan2002,5.706,0.000,2.696,5.554,1.143,0.000,5.463,0.000,0.0000,0.678,0.000,2.593,10.644,1.769,0.000,0.000,4.708,13.236,4.549
09Jan2002,6.291,0.000,2.803,5.816,1.282,0.000,5.847,0.000,0.0000,1.222,0.000,2.908,10.015,1.977,0.000,0.000,5.120,10.980,5.254
10Jan2002,6.725,0.000,3.294,5.926,1.129,0.000,6.405,0.000,0.0000,1.693,0.000,3.557,9.332,2.242,0.000,0.000,5.639,8.913,5.992
11Jan2002,6.848,0.000,4.307,5.881,1.348,0.000,6.975,0.002,0.0000,2.753,0.000,4.571,8.244,2.494,0.000,0.000,6.489,7.825,6.627
12Jan2002,6.607,0.000,5.246,5.684,1.472,0.000,7.469,0.020,0.0000,3.950,0.000,5.070,7.154,2.773,0.001,0.000,7.105,7.533,6.693
13Jan2002,6.204,0.000,5.887,5.386,1.582,0.000,7.740,0.103,0.0000,5.058,0.000,5.284,6.240,3.092,0.002,0.000,7.580,7.386,6.428
14Jan2002,5.714,0.000,6.272,5.034,1.542,0.000,7.734,0.304,0.0000,6.056,0.000,5.478,5.475,3.380,0.005,0.000,7.772,7.354,6.008
15Jan2002,5.240,0.000,6.408,4.685,1.677,0.000,7.599,0.609,0.0000,6.633,0.000,5.402,4.965,3.753,0.007,0.000,7.717,7.331,5.543
16Jan2002,4.854,0.000,6.323,4.365,1.216,0.000,7.413,1.014,0.0000,6.999,0.000,5.342,4.585,4.123,0.006,0.000,7.578,7.693,5.118
17Jan2002,4.464,0.000,6.179,4.072,1.287,0.000,7.186,1.537,0.0000,7.157,0.000,5.130,4.244,4.532,0.007,0.000,7.361,8.300,4.730
18Jan2002,4.147,0.000,5.962,3.812,1.103,0.000,6.986,2.014,0.0000,7.155,0.000,4.907,4.030,4.906,0.007,0.000,7.119,8.979,4.388
19Jan2002,3.846,0.000,5.767,3.583,0.850,0.000,6.767,2.418,0.0000,7.053,0.000,4.769,3.808,5.088,0.005,0.000,6.884,9.799,4.074
20Jan2002,3.597,0.000,5.569,3.389,0.517,0.000,6.587,2.790,0.0000,6.887,0.000,4.636,3.723,5.199,0.004,0.000,6.671,10.250,3.805
21Jan2002,3.378,0.000,5.400,3.204,1.503,0.000,6.403,3.033,0.0000,6.683,0.000,4.676,3.475,5.240,0.008,0.000,6.481,10.485,3.554
22Jan2002,3.185,0.000,5.205,3.032,1.299,0.000,6.209,3.017,0.0000,6.499,0.000,4.562,3.286,5.082,0.010,0.000,6.316,10.120,3.334
23Jan2002,3.024,0.000,5.002,2.865,1.199,0.000,6.045,3.138,0.0000,6.308,0.000,4.173,3.138,5.255,0.009,0.000,6.130,9.485,3.143
24Jan2002,2.858,0.000,4.797,2.687,1.106,0.000,5.846,3.598,0.0000,6.097,0.000,3.865,2.996,5.428,0.019,0.000,5.964,9.281,2.970
25Jan2002,2.696,0.000,4.626,2.499,1.162,0.000,5.617,3.805,0.0000,5.893,0.000,3.801,2.794,5.615,0.057,0.000,5.751,9.065,2.800
26Jan2002,2.543,0.000,4.448,2.302,1.323,0.000,5.396,3.963,0.0000,5.684,0.000,3.637,2.478,5.783,0.180,0.000,5.530,8.373,2.641
27Jan2002,2.410,0.000,4.259,2.124,1.068,0.000,5.182,3.557,0.0000,5.515,0.000,3.387,2.386,5.882,0.225,0.000,5.324,8.219,2.513
28Jan2002,2.246,0.000,4.096,1.955,1.202,0.000,4.983,3.132,0.0000,5.313,0.000,3.311,2.335,6.075,0.311,0.000,5.102,8.128,2.357
29Jan2002,2.127,0.000,3.924,1.813,1.041,0.000,4.790,2.415,0.0000,5.130,0.000,3.148,2.533,6.230,0.267,0.000,4.911,8.645,2.232
30Jan2002,2.007,0.000,3.746,1.708,1.028,0.000,4.645,2.152,0.0000,4.925,0.000,3.026,2.757,6.389,0.220,0.000,4.726,10.015,2.097
31Jan2002,1.942,0.000,3.583,1.638,0.863,0.000,4.537,2.110,0.0000,4.714,0.000,2.913,2.956,6.508,0.181,0.000,4.593,11.605,2.001
01Feb2002,1.901,0.000,3.451,1.592,0.732,0.000,4.481,1.139,0.0000,4.482,0.000,2.827,3.077,6.604,0.152,0.000,4.487,13.362,1.936
02Feb2002,1.875,0.000,3.340,1.555,0.962,0.000,4.497,0.678,0.0000,4.215,0.000,2.681,3.143,6.663,0.134,0.000,4.447,14.266,1.895
03Feb2002,1.862,0.000,3.279,1.525,1.015,0.000,4.546,0.235,0.0000,3.855,0.000,2.570,3.374,6.753,0.074,0.000,4.477,14.415,1.876
04Feb2002,1.857,0.000,3.277,1.502,0.885,0.000,4.668,0.109,0.0000,3.412,0.000,2.927,3.491,6.844,0.077,0.000,4.532,15.193,1.862
05Feb2002,1.863,0.000,3.279,1.472,0.901,0.000,4.804,0.094,0.0000,3.225,0.000,2.818,3.400,6.874,0.098,0.000,4.656,14.716,1.856
06Feb2002,1.890,0.000,3.301,1.430,0.912,0.000,4.983,0.085,0.0000,3.120,0.000,2.754,3.247,6.883,0.111,0.000,4.795,14.010,1.867
07Feb2002,1.884,0.000,3.339,1.375,0.972,0.000,5.121,0.075,0.0000,3.140,0.000,2.829,3.016,6.905,0.128,0.000,4.967,13.404,1.879
08Feb2002,1.889,0.000,3.372,1.327,0.928,0.000,5.168,0.039,0.0000,2.883,0.000,2.785,3.162,6.948,0.069,0.000,5.057,12.519,1.872
09Feb2002,1.902,0.000,3.373,1.301,0.927,0.000,5.209,0.011,0.0000,2.270,0.000,2.812,3.492,7.050,0.040,0.000,5.057,12.682,1.908
10Feb2002,1.893,0.000,3.400,1.298,0.808,0.000,5.256,0.007,0.0000,2.060,0.000,2.809,3.732,7.070,0.033,0.000,5.093,13.500,1.916
11Feb2002,1.883,0.000,3.433,1.312,1.064,0.000,5.333,0.007,0.0000,2.321,0.000,2.884,3.821,6.991,0.035,0.000,5.181,13.994,1.877
12Feb2002,1.942,0.000,3.441,1.335,1.058,0.000,5.409,0.007,0.0000,2.424,0.000,2.930,3.826,6.905,0.038,0.000,5.218,14.412,1.908
13Feb2002,1.969,0.000,3.451,1.354,1.108,0.000,5.517,0.004,0.0000,2.345,0.000,3.018,3.863,6.825,0.023,0.000,5.356,14.927,1.928
14Feb2002,1.991,0.000,3.458,1.376,1.078,0.000,5.607,0.002,0.0000,2.055,0.000,3.088,4.039,6.709,0.015,0.000,5.434,15.642,1.946
15Feb2002,1.991,0.000,3.494,1.402,0.819,0.000,5.699,0.001,0.0000,1.871,0.000,2.935,4.154,6.577,0.008,0.000,5.513,16.243,1.963
16Feb2002,1.950,0.000,3.558,1.425,1.309,0.000,5.826,0.001,0.0000,1.929,0.000,2.840,4.145,6.451,0.009,0.000,5.610,16.859,1.958
17Feb2002,1.932,0.000,3.556,1.450,1.842,0.000,5.948,0.000,0.0000,1.795,0.000,3.082,4.177,6.327,0.006,0.000,5.698,16.009,1.936
18Feb2002,1.936,0.000,3.593,1.482,1.524,0.000,6.045,0.000,0.0000,1.194,0.000,2.769,4.659,6.185,0.004,0.000,5.762,16.343,1.925
19Feb2002,1.977,0.000,3.677,1.537,1.125,0.000,6.122,0.000,0.0000,1.026,0.000,2.757,5.231,6.080,0.003,0.000,5.799,17.176,1.923
20Feb2002,2.094,0.000,3.760,1.633,1.026,0.000,6.167,0.000,0.0000,1.089,0.000,2.885,5.798,6.012,0.003,0.000,5.803,18.379,1.962
21Feb2002,2.288,0.000,3.798,1.782,1.168,0.000,6.241,0.000,0.0000,1.389,0.000,2.802,6.684,5.904,0.002,0.000,5.872,19.829,2.069
22Feb2002,2.661,0.000,3.821,1.994,1.179,0.000,6.344,0.000,0.0000,1.825,0.000,2.980,8.067,5.799,0.004,0.000,6.048,24.515,2.318
23Feb2002,3.236,0.000,3.903,2.285,1.467,0.000,6.531,0.000,0.0000,2.541,0.000,3.215,8.826,5.819,0.010,0.000,6.209,27.846,2.745
24Feb2002,3.768,0.000,4.004,2.582,1.455,0.000,6.841,0.001,0.0000,2.340,0.000,3.298,9.325,5.922,0.010,0.000,6.367,27.150,3.235
25Feb2002,4.199,0.000,4.198,2.836,1.613,0.000,7.245,0.001,0.0000,2.413,0.000,3.612,9.648,6.058,0.017,0.000,6.699,26.365,3.754
26Feb2002,4.487,0.000,4.491,3.040,1.902,0.000,7.743,0.002,0.0000,2.671,0.000,4.044,9.704,6.113,0.023,0.000,7.143,24.971,4.145
27Feb2002,4.653,0.000,4.846,3.189,2.093,0.000,8.325,0.003,0.0000,3.028,0.000,4.751,9.436,6.141,0.033,0.000,7.619,23.708,4.406
28Feb2002,4.741,0.000,5.151,3.284,1.979,0.000,8.902,0.003,0.0000,3.218,0.000,5.267,9.136,6.154,0.034,0.000,8.181,22.954,4.562
01Mar2002,4.739,0.000,5.483,3.350,1.872,0.000,9.428,0.002,0.0000,2.967,0.000,4.930,9.240,6.138,0.018,0.000,8.687,22.765,4.631
02Mar2002,4.654,0.000,5.787,3.397,2.519,0.000,9.902,0.001,0.0000,3.038,0.000,5.102,9.142,6.131,0.019,0.000,9.142,23.226,4.643
03Mar2002,4.606,0.000,6.010,3.438,2.417,0.000,10.216,0.001,0.0000,2.620,0.000,5.362,9.416,6.054,0.013,0.000,9.494,22.760,4.599
04Mar2002,4.608,0.000,6.334,3.473,2.147,0.000,10.525,0.001,0.0000,2.654,0.000,5.290,9.261,5.933,0.013,0.000,9.980,23.899,4.582
