Time,BAC,BDT,CLIFTON_COURT,FRK_FRANKSTRACT,GLCGS,GLE,MDM,MHO,MSD,MTB,OLD,ORCCF,PPT,RINDG,SJG,UNI,VIC,VNI,WDCUT
08Jul1997,2.658,93.762,11.932,2.640,63.172,91.449,15.938,75.499,95.081,20.367,36.108,10.784,1.649,73.435,91.634,93.258,16.264,0.204,2.806
09Jul1997,2.465,93.563,11.285,2.451,62.990,91.542,14.953,73.758,94.983,18.729,34.348,10.307,1.507,72.236,91.319,93.109,15.632,0.240,2.577
10Jul1997,2.330,93.578,10.873,2.274,53.481,91.260,14.228,76.360,95.112,17.237,32.043,9.979,1.434,70.789,91.271,92.791,14.961,0.391,2.426
11Jul1997,2.180,93.617,10.554,2.116,59.003,90.348,14.187,79.028,95.052,16.114,27.287,9.498,1.463,69.382,91.650,92.639,14.267,0.310,2.297
12Jul1997,2.075,93.708,10.218,1.966,59.682,89.486,14.210,76.004,95.144,15.092,22.280,8.999,1.416,68.646,91.970,92.654,13.995,0.149,2.166
13Jul1997,1.919,93.851,9.847,1.824,59.701,89.027,13.902,73.687,95.329,14.184,18.419,8.798,1.297,68.438,91.946,92.930,13.954,0.111,2.030
14Jul1997,1.738,94.054,9.507,1.691,50.383,89.252,13.650,71.345,95.419,13.470,16.160,8.255,1.218,68.542,91.982,93.187,13.501,0.215,1.864
15Jul1997,1.593,94.123,9.352,1.571,62.580,88.370,13.820,71.344,95.149,12.802,13.072,8.739,1.219,68.688,92.226,92.927,13.624,0.260,1.717
16Jul1997,1.515,93.721,9.029,1.462,58.280,87.683,12.773,69.973,94.766,12.333,10.957,8.160,1.132,68.718,91.938,92.657,13.488,0.138,1.574
17Jul1997,1.416,93.394,8.695,1.361,56.173,88.606,12.601,69.034,95.168,11.924,10.247,7.999,1.088,68.494,91.490,92.756,12.405,0.145,1.476
18Jul1997,1.344,93.671,8.335,1.269,57.277,89.379,12.660,73.356,95.341,11.389,10.251,7.502,1.051,67.953,91.165,93.379,12.350,0.136,1.395
19Jul1997,1.269,93.604,7.969,1.181,54.226,89.723,12.137,70.478,94.807,11.111,9.885,7.362,0.930,67.079,90.766,93.121,12.234,0.100,1.314
20Jul1997,1.168,93.162,7.689,1.099,57.254,89.918,11.771,69.031,94.622,10.876,9.863,7.195,0.839,65.972,90.526,92.638,11.650,0.101,1.225
21Jul1997,1.081,92.823,7.401,1.022,57.782,90.004,11.279,70.680,94.855,10.581,10.218,6.884,0.749,64.800,90.290,92.712,11.301,0.098,1.133
22Jul1997,1.004,93.020,7.123,0.948,58.408,90.511,10.534,73.162,95.133,10.302,11.484,6.661,0.678,63.570,90.028,93.200,10.699,0.087,1.051
23Jul1997,0.929,93.451,6.834,0.879,63.071,91.127,9.992,79.421,95.342,9.982,13.636,6.300,0.654,62.426,90.194,93.636,10.187,0.075,0.976
24Jul1997,0.856,93.819,6.469,0.811,62.865,91.734,9.818,82.078,95.362,9.844,14.325,5.905,0.621,61.259,90.759,93.816,9.907,0.038,0.901
25Jul1997,0.770,93.844,6.151,0.746,61.159,91.735,9.625,80.455,95.242,9.865,14.034,5.756,0.547,60.429,91.085,93.564,9.602,0.049,0.824
26Jul1997,0.688,93.659,5.897,0.687,63.759,91.415,9.179,77.716,95.061,9.921,12.740,5.525,0.483,59.907,91.121,93.216,9.437,0.039,0.741
27Jul1997,0.622,93.492,5.685,0.638,64.288,90.956,8.737,75.316,95.253,10.041,11.208,5.331,0.428,59.366,91.134,93.158,9.269,0.033,0.664
28Jul1997,0.576,93.809,5.505,0.595,65.356,90.523,8.570,75.186,95.478,10.115,10.227,5.030,0.393,59.237,91.232,93.487,8.695,0.035,0.605
29Jul1997,0.536,94.065,5.302,0.557,70.231,91.017,8.107,74.755,95.670,10.201,11.017,4.829,0.370,59.069,91.420,93.747,8.231,0.029,0.563
30Jul1997,0.505,94.035,5.055,0.522,65.381,91.001,7.847,76.219,95.121,10.166,11.230,4.534,0.353,58.581,91.459,93.745,7.956,0.030,0.527
31Jul1997,0.476,93.641,4.852,0.489,61.922,90.411,7.930,74.728,94.621,10.131,9.833,4.522,0.345,57.739,91.257,93.006,7.697,0.033,0.495
01Aug1997,0.454,93.150,4.664,0.456,58.452,89.502,7.750,74.243,94.811,10.030,8.009,4.453,0.322,57.371,91.078,92.629,7.668,0.033,0.470
02Aug1997,0.427,93.102,4.534,0.426,58.729,89.027,7.735,73.641,94.822,9.821,6.767,4.390,0.305,57.359,90.563,92.759,7.423,0.036,0.444
03Aug1997,0.403,93.130,4.411,0.397,58.598,89.159,7.680,73.948,94.746,9.571,5.764,4.266,0.284,57.196,90.282,92.787,7.392,0.031,0.418
04Aug1997,0.377,92.973,4.323,0.370,56.304,88.947,7.496,73.170,94.435,9.183,4.922,4.219,0.268,56.902,90.184,92.563,7.310,0.033,0.392
05Aug1997,0.353,92.728,4.244,0.344,56.470,88.400,7.305,72.227,94.146,8.726,3.908,4.147,0.254,56.899,90.020,92.070,7.220,0.034,0.367
06Aug1997,0.326,92.139,4.161,0.320,53.979,87.321,7.084,64.744,93.650,8.123,3.114,4.060,0.225,56.233,89.531,91.548,7.062,0.028,0.341
07Aug1997,0.296,91.535,4.056,0.298,55.976,88.197,6.924,59.971,93.436,7.524,2.972,3.942,0.203,54.760,88.701,91.311,6.891,0.015,0.312
08Aug1997,0.272,90.866,3.942,0.278,51.021,88.732,7.105,56.998,93.517,7.041,3.138,3.842,0.172,52.490,87.764,91.206,6.826,0.015,0.286
09Aug1997,0.253,90.734,3.880,0.261,44.694,88.850,6.121,59.079,93.685,6.733,3.798,3.843,0.166,50.948,86.882,91.168,6.833,0.027,0.267
10Aug1997,0.257,92.072,3.854,0.246,46.798,88.172,6.324,73.249,94.766,6.533,3.356,3.973,0.196,51.638,87.567,91.142,6.228,0.072,0.260
11Aug1997,0.268,93.748,3.835,0.232,48.108,86.735,5.867,77.903,96.007,6.417,2.874,3.742,0.228,53.771,90.138,92.683,6.215,0.083,0.263
12Aug1997,0.320,94.925,3.831,0.219,45.326,87.012,5.721,78.133,96.061,6.807,2.510,3.671,0.271,55.641,91.916,94.004,5.958,0.120,0.286
