Time,BAC,BDT,CLIFTON_COURT,FRK_FRANKSTRACT,GLCGS,GLE,MDM,MHO,MSD,MTB,OLD,ORCCF,PPT,RINDG,SJG,UNI,VIC,VNI,WDCUT
19Feb1990,1.9949,0.0000,0.8776,2.7743,0.1333,0.0000,0.4178,0.0007,0.0000,0.0527,0.0000,0.6887,0.7732,0.01633,0.00077,0.0000,0.3595,0.01871,1.8905
20Feb1990,1.9830,0.0000,0.9429,2.7388,0.2043,0.0000,0.4517,0.0002,0.0000,0.0267,0.0000,0.7876,0.6866,0.01639,0.00046,0.0000,0.3868,0.02119,1.9730
21Feb1990,1.9344,0.0000,1.0060,2.6764,0.2060,0.0000,0.4658,0.0001,0.0000,0.0345,0.0000,0.8494,0.6461,0.01579,0.00035,0.0000,0.4199,0.02307,1.9563
22Feb1990,1.8837,0.0000,1.0511,2.6239,0.2262,0.0000,0.4783,0.0000,0.0000,0.0663,0.0000,0.8707,0.6450,0.01637,0.00025,0.0000,0.4442,0.03246,1.9107
23Feb1990,1.8781,0.0000,1.0713,2.5802,0.2758,0.0000,0.4845,0.0000,0.0000,0.1254,0.0000,0.8978,0.6541,0.01791,0.00027,0.0000,0.4669,0.03341,1.8752
24Feb1990,1.8926,0.0000,1.0848,2.5539,0.2854,0.0000,0.4904,0.0000,0.0000,0.1704,0.0000,0.9344,0.6711,0.01949,0.00031,0.0000,0.4758,0.03701,1.8746
25Feb1990,1.9133,0.0000,1.0957,2.5424,0.2980,0.0000,0.4971,0.0002,0.0000,0.2113,0.0000,0.9618,0.6952,0.02201,0.00040,0.0000,0.4837,0.03665,1.8906
26Feb1990,1.9459,0.0000,1.1072,2.5470,0.3494,0.0000,0.5015,0.0010,0.0000,0.2418,0.0000,0.9943,0.7275,0.02481,0.00055,0.0000,0.4897,0.04899,1.9165
27Feb1990,1.9845,0.0000,1.1218,2.5745,0.2918,0.0000,0.5065,0.0023,0.0000,0.2611,0.0000,1.0010,0.7595,0.02756,0.00066,0.0000,0.4944,0.05571,1.9499
28Feb1990,2.0329,0.0000,1.1392,2.6218,0.3522,0.0000,0.5147,0.0042,0.0000,0.2736,0.0000,1.0279,0.8021,0.03013,0.00076,0.0000,0.4999,0.05933,1.9894
01Mar1990,2.0846,0.0000,1.1619,2.7147,0.3131,0.0000,0.5302,0.0086,0.0000,0.3074,0.0000,1.0565,0.8779,0.03402,0.00096,0.0000,0.5108,0.07335,2.0334
02Mar1990,2.1510,0.0000,1.1902,2.8742,0.4301,0.0000,0.5606,0.0182,0.0000,0.3518,0.0000,1.0383,0.9836,0.03786,0.00118,0.0000,0.5318,0.08738,2.0860
03Mar1990,2.2470,0.0000,1.2207,3.0908,0.3050,0.0000,0.5965,0.0262,0.0000,0.3754,0.0000,0.9552,1.1025,0.03874,0.00131,0.0000,0.5577,0.10370,2.1645
04Mar1990,2.3890,0.0000,1.2504,3.3134,0.3175,0.0000,0.6428,0.0316,0.0000,0.4089,0.0000,0.9897,1.1978,0.03897,0.00126,0.0000,0.5960,0.12028,2.2703
05Mar1990,2.5215,0.0000,1.2987,3.5019,0.3353,0.0000,0.6957,0.0326,0.0000,0.4281,0.0000,0.9744,1.2308,0.03875,0.00109,0.0000,0.6377,0.11816,2.4196
06Mar1990,2.6399,0.0000,1.3464,3.5767,0.3198,0.0000,0.7187,0.0201,0.0000,0.4181,0.0000,1.1190,1.1540,0.03724,0.00042,0.0000,0.6864,0.08356,2.5404
07Mar1990,2.6964,0.0000,1.4058,3.6026,0.5480,0.0000,0.7618,0.0259,0.0000,0.4899,0.0000,1.3006,1.1233,0.03894,0.00044,0.0000,0.7144,0.10101,2.6422
08Mar1990,2.7217,0.0000,1.4722,3.5846,0.1519,0.0000,0.7797,0.0199,0.0000,0.4835,0.0000,1.2871,1.0706,0.03678,0.00021,0.0000,0.7586,0.05468,2.6808
09Mar1990,2.7302,0.0000,1.5376,3.5074,0.3066,0.0000,0.7806,0.0177,0.0000,0.4829,0.0000,1.3308,1.0003,0.03624,0.00015,0.0000,0.7736,0.05300,2.7085
10Mar1990,2.6992,0.0000,1.5841,3.4327,0.4006,0.0000,0.7795,0.0169,0.0000,0.5037,0.0000,1.3911,0.9798,0.03782,0.00014,0.0000,0.7680,0.05374,2.7030
